Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
GDP (current US$),NY.GDP.MKTP.CD,Palau,PLW,97702303,106555300,104771300,96455700,106138500,121018500,137494600,143860800,149079600,144206500,149551484.375,159446234.375,162658718.75,154566781.25,166363734.375,185658171.875,190777421.875,196012718.75,199046109.375,184049765.625,184292328.125
GDP (current US$),NY.GDP.MKTP.CD,Panama,PAN,6433967000,7074675500,8042337700,8782585400,9365289800,9573813700,9197503300,10058854400,11019557700,11660704800,11966497000,12252906300,12800851300,13603456000,15100203400,16623906700,18659721500,21717433800,25721328000,27791215500,30231009500
GDP (current US$),NY.GDP.MKTP.CD,Papua New Guinea,PNG,3219729083.06487,3787394957.98319,4377980510.05598,4974550286.18152,5502786069.65174,4636057476.42568,5155311077.38998,4936615298.79367,3789443014.61662,3477038204.01733,3521339699.07407,3081024212.42924,2999511040.19764,3536411824.2958,3927157866.96465,4865892972.27595,8354911040.70193,9545028944.34579,11670892800.5309,11619456449.266,14250786674.7766
GDP (current US$),NY.GDP.MKTP.CD,Paraguay,PRY,5812114523.01187,6984367762.90371,7157424031.06045,7249533620.30614,7870982004.8195,9062131475.02318,9788391780.52421,9965225678.05093,9260481572.42462,8837070235.51892,8855705139.55857,8495806432.18467,7196260656.84556,7691367471.17992,9624440836.29309,10737500188.1123,13429430050.261,17856393235.4338,24615267663.5456,22355151161.994,27260886405.2263
GDP (current US$),NY.GDP.MKTP.CD,Peru,PER,26410386962.8019,34341465998.2003,35966302303.263,34832077220.8537,44882079766.8913,53312793687.3836,55252414130.3019,58147522522.5225,55501467877.381,50187324567.883,51744749133.213,52030158775.4055,54777553515.0809,58731030121.8671,66768703497.5687,76060606060.6061,88643193061.748,102170981144.136,120550599815.441,120822986521.479,147527631520.729
GDP (current US$),NY.GDP.MKTP.CD,Philippines,PHL,50508286641.5746,51784144942.727,60422328242.1803,62036529147.1831,73159336915.2718,84644328727.4825,94648084429.0341,94106317565.0846,74492416329.9142,85640171045.1254,83669788376.9213,78921234457.5487,84307345887.543,87039092974.2272,95001999685.3314,107419977318.166,127652926368.069,155980408673.403,181624626327.361,175974755881.372,208368893151.144
GDP (current US$),NY.GDP.MKTP.CD,Poland,POL,65977748210.5263,85500935934.9901,94337050693.2727,96043157272.862,110803635287.621,142838527115.448,160813026223.063,159893964916.817,175282269666.801,170704452714.673,172953527033.013,191823200371.284,199694463255.567,218561225998.47,256268656145.134,306999913150.525,345897630736.173,429715132137.503,535612030671.888,440891472247.096,478111630683.514
GDP (current US$),NY.GDP.MKTP.CD,Portugal,PRT,78713860216.5659,89233599278.4792,107592098307.098,95009751901.2592,99688641304.3478,118122007430.012,122630089680.27,117016535162.95,123946327916.296,127470385557.184,118605192877.388,121604107164.997,134795565549.419,165226175536.793,189382122532.169,197253876704.921,208756449275.848,240496147317.381,263416394624.084,244667762835.543,238443864993.217
GDP (current US$),NY.GDP.MKTP.CD,Puerto Rico (US),PRI,30603919000,32287031000,34630430000,36922456000,39690630000,42647331000,45340835000,48187039000,54086400000,57841000000,61701800000,69208400000,71623500000,74827400000,80322313000,83914521300,87276164400,89524131600,93639300000,96385600000,98381300000
GDP (current US$),NY.GDP.MKTP.CD,Qatar,QAT,7360439560.43956,6883516483.51648,7646153846.15385,7156593406.59341,7374450549.45055,8137912087.91209,9059340659.34066,11297802197.8022,10255494505.4945,12393131868.1319,17759890109.8901,17538461538.4615,19363736263.7363,23533791208.7912,31734065934.0659,44530494505.4945,60882142857.1429,79711813186.8132,115269780219.78,97798351648.3516,125122252747.253
GDP (current US$),NY.GDP.MKTP.CD,Romania,ROU,38247882300.4904,28850634899.856,25121666666.6667,26361160449.9704,30072805104.2542,37430162102.6125,36937074278.3004,35575214078.2428,41696091973.7076,35953156753.739,37253739511.1273,40395116581.4832,46065502702.5817,57806384143.166,74973656851.8076,98454380120.0761,122023735992.706,174588782938.583,214315932061.275,174110532658.867,170064350671.827
GDP (current US$),NY.GDP.MKTP.CD,Russian Federation,RUS,517014446227.929,517962962962.963,460290556900.726,435083713850.837,395077301248.464,395537185734.854,391724890744.498,404928954191.876,270955486862.442,195907128350.934,259710142196.943,306602070620.5,345470494417.863,430347420184.885,591016690732.385,764015973481.11,989932071352.543,1299703478481.65,1660848058303.11,1222645900055.7,1524916715223.95
GDP (current US$),NY.GDP.MKTP.CD,Rwanda,RWA,2550185679.11415,1911600236.67461,2029026961.55894,1971525711.83511,753636370.454545,1293535193.49248,1382334879.40812,1851558197.31088,1989343546.17594,2157108262.84452,2068836754.37431,1966600715.49841,1966003468.49117,2138237278.73822,2376496067.01198,2933819766.17656,3274207945.36553,4017977506.55904,5120655375.24365,5603399014.71331,6052276077.6354
GDP (current US$),NY.GDP.MKTP.CD,Samoa,WSM,125766269.755358,125597205.422315,132303041.36253,133122897.196262,221098106.508876,224865731.381903,249907868.772424,285475591.89651,269485244.15511,255408060.259486,258856139.798489,266299591.479428,281790134.211972,333426188.41876,407747565.096959,476801793.159429,499923757.780736,573548459.833372,641346191.664776,628006115.424052,680260907.153983
GDP (current US$),NY.GDP.MKTP.CD,San Marino,SMR,..,..,..,..,..,..,..,976606910.602381,1048316225.70471,1109473282.23938,1007661290.98039,1059529731.10236,1148872076.47059,1462590387.05882,1715341294.5946,1786513631.1284,1909765810.58823,2188653428.62746,2403214435.9375,2064277984.375,1881191950
GDP (current US$),NY.GDP.MKTP.CD,Sao Tome and Principe,STP,119297932.757045,107484142.71556,94861780.6228352,125742228.756741,131338414.584209,103695236.781001,135188165.74708,91920274.2401657,72285403.8423458,77302211.9248351,76198394.8202671,75951133.3777948,85171073.8777498,102085769.123419,114582283.916382,136450662.390592,142775104.081626,149146918.888611,188021165.00338,200668065.03175,190021192.489536
GDP (current US$),NY.GDP.MKTP.CD,Saudi Arabia,SAU,117630173564.753,132223230974.633,137087850467.29,132967957276.368,135174899866.489,143343124165.554,158662483311.081,165963684913.218,146775466666.667,161717066666.667,189514933333.333,184137600000,189605866666.667,215807733333.333,258742133333.333,328459608764.111,376900133511.348,415964509673.115,519796800000,429097866666.667,528207466666.667
GDP (current US$),NY.GDP.MKTP.CD,Senegal,SEN,7390967360.42121,7255210469.51743,7769817839.95644,7367986241.21869,5034588195.55806,6326342633.4034,6559712165.96508,6041478725.90443,6505607909.05324,6592834932.80876,6013185003.97525,6507824829.26254,7006402319.75856,8768721563.18211,10076816666.6196,11009033437.939,11697918243.0035,13994218412.9619,16853989627.548,16145867494.9405,16121315909.0758
GDP (current US$),NY.GDP.MKTP.CD,Serbia,SRB,..,..,..,..,..,17921892655.3672,23277430167.5978,27153408994.8074,21004077441.4802,20878694850.5767,7326373882.11044,13599378661.9952,17930583571.3055,23593044417.5086,26845632341.8075,28334256180.8801,33298057361.7412,44888028946.0854,54220641201.6474,46955984409.7271,43536629233.1424
GDP (current US$),NY.GDP.MKTP.CD,Seychelles,SYC,392163560.868669,398307169.860405,461409398.855893,504230620.551871,517570058.151034,540733047.733048,535250347.089479,598966982.350186,647287375.762528,662838614.880674,654212394.27164,662064155.920692,742134837.50919,750847230.099263,893012218.181818,977899381.818182,1081441283.31798,1077308813.82945,979597394.293453,850901620.433301,981616542.328454
GDP (current US$),NY.GDP.MKTP.CD,Sierra Leone,SLE,649644097.566129,779981987.10656,679940813.948366,768867882.965994,911853802.365613,870740291.519248,941709422.502965,850232760.017239,672368187.114756,669386623.951402,635866403.776065,1681473893.76655,1933863910.73227,2142618045.93129,2237350687.46606,2545275312.60512,3263697466.73514,3632957611.35152,4157895298.19572,3953403098.37107,4262805966.78755
GDP (current US$),NY.GDP.MKTP.CD,Singapore,SGP,36144336768.7023,45466164978.2923,52131320032.8797,60603815716.2653,73688724431.1412,87812540788.4293,96293086513.0872,100123787215.299,85728207781.7785,86286849754.8905,96076539925.7409,89793790669.6515,92538372869.6942,97646401095.6369,115033593101.049,127807848728.398,148627286361.351,180941701357.97,193617323539.203,194150283771.566,239807980591.24
GDP (current US$),NY.GDP.MKTP.CD,Sint Maarten (Dutch part),SXM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,854972067.039106,892290502.793296
GDP (current US$),NY.GDP.MKTP.CD,Slovak Republic,SVK,17068924601.58,11952983607.5985,12932972788.7293,13991963247.0881,16187735322.0356,20306095054.0841,21864845213.7406,22026728498.4531,22911708404.9614,20813421086.4137,20626538612.3376,21377597034.604,24768142566.4057,33761723945.8299,42960730480.0495,48823790951.4538,57111148619.2975,77019443089.3052,96685492864.2317,89342984697.5246,91112160800.7668
GDP (current US$),NY.GDP.MKTP.CD,Slovenia,SVN,19832029087.1272,14454495058.907,14277261540.7456,14449298371.7879,16400767069.6294,21367422159.3207,21470699362.6062,20726878751.5006,22058635314.4836,22609669083.7179,20159190701.6789,20668868706.8115,23214593516.2095,29360575031.8177,34156553313.4031,35947936823.7781,39260368837.0342,47880266542.577,55509332322.3578,49975540954.8465,47793117240.9001
GDP (current US$),NY.GDP.MKTP.CD,Solomon Islands,SLB,214877666.846068,227540473.340087,269034595.812985,300746361.128739,402837005.272596,469443201.503274,510586430.190127,526554005.954357,457579840.225066,488024514.369359,419842674.227652,409508552.979972,346406738.885237,417666638.600021,468000121.313434,552881356.697517,617257457.758489,695291217.982227,776335523.470373,805557289.459198,898128551.289162
GDP (current US$),NY.GDP.MKTP.CD,"Somalia, Fed. Rep.",SOM,1031282081.16683,717974929.763158,709297578.5,1260132955.78746,1481205097.98113,1534756134.55022,1792234297.39194,2191749013.58124,2962047564.41651,3045751527.66005,3412797450.20112,2252847464.68608,2192684134.59273,2836724351.5616,3859592813.10255,4683246454.10048,5026743282.04251,5430713728.89074,5913620292.90573,2948594552.44952,2687807003.73935
GDP (current US$),NY.GDP.MKTP.CD,South Africa,ZAF,126048140141.869,135203698237.977,146956150986.636,147194747565.75,153512712381.836,171735933897.331,163234925380.563,168978057327.73,152982984557.233,151516957078.536,151752757215.309,135429905922.526,129087556612.449,197018965308.697,255806908594.573,288867217196.534,303858675363.643,333077117253.684,316131258616.309,329754060647.129,417363822801.713
GDP (current US$),NY.GDP.MKTP.CD,South Sudan,SSD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,14586253383.0632,12231264525.0671,14602072410.9506
GDP (current US$),NY.GDP.MKTP.CD,Spain,ESP,536175326477.31,576753902321.857,630465353486.104,524700572623.872,530183651720.283,614170002668.802,642251412058.321,589739772727.273,618731484575.12,634394904386.874,598102854756.08,627798682378.741,708938227243.923,907963217057.645,1069829382514.67,1154667551775.88,1261846683275.29,1476746276854.51,1636115447612.5,1496587590847.66,1427989078916.67
GDP (current US$),NY.GDP.MKTP.CD,Sri Lanka,LKA,8032551173.24014,9000362581.58086,9703011635.86585,10338679635.7616,11717604208.8223,13029697560.9756,13897738375.2488,15091913883.7091,15760736956.1852,15711933513.2831,16595882818.6857,15749753804.8344,16536535647.0834,18881765437.2151,20662525941.2985,24405791044.7761,28267410542.5164,32350238760.4239,40713826215.0093,42066224093.0065,58636049581.1712
GDP (current US$),NY.GDP.MKTP.CD,St. Kitts and Nevis,KNA,217259259.259259,220540740.740741,242137037.037037,263755555.555556,295159259.259259,313485185.185185,333944444.444444,374641307.974641,383257331.40548,406595484.373262,421695769.843918,458643829.014199,481077373.669966,469869869.86987,506900000,547203703.703704,644414814.814815,689285185.185185,777692592.592593,774274074.074074,778718518.518518
GDP (current US$),NY.GDP.MKTP.CD,St. Lucia,LCA,579629629.62963,613703703.703704,674074074.074074,684814814.814815,713703703.703704,762962962.962963,788888888.888889,805925925.925926,877407407.407407,921851851.851852,932592592.592592,892592592.592592,900000000,987407407.407407,1066666666.66667,1135555555.55556,1268319185.18519,1336088814.81481,1437731111.11111,1401507888.88889,1482385185.18519
GDP (current US$),NY.GDP.MKTP.CD,St. Martin (French part),MAF,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,St. Vincent and the Grenadines,VCT,240366666.666667,254829629.62963,277955555.555556,286307407.407407,289437037.037037,316007407.407407,331488888.888889,347770370.37037,373618518.518519,390718518.518519,427946037.037037,462072333.333333,487763851.851852,509090888.888889,549900185.185185,579948925.925926,643501148.148148,713596666.666667,732663259.259259,714300259.259259,720447888.888889
GDP (current US$),NY.GDP.MKTP.CD,Sudan,SDN,33641222222.2222,44171194366.2039,7031933491.84899,8881005435.80602,12793794737.042,13830363899.9163,9018300724.66086,11681175864.3383,11250221536.7484,10682028339.6898,12257299147.2936,15716361792.1926,18137128388.3606,21355298459.5955,26646007250.7319,35182711987.974,45263831634.1497,59440139774.8128,64833083257.1431,51621044076.9231,58962978034.4828
GDP (current US$),NY.GDP.MKTP.CD,Suriname,SUR,388400000,448100000,404600000,428764705.882353,605492537.313433,691590497.737557,861372806.2082,926422500,1110850000,886290697.674419,947671969.69697,834279357.798165,1093574468.08511,1274190311.41869,1484092538.40527,1793410397.38738,2626380435.17877,2936612021.85792,3532969034.60838,3875409836.06557,4368370997.92126
GDP (current US$),NY.GDP.MKTP.CD,Sweden,SWE,261466577008.853,273831464572.137,283908914454.48,212644602615.823,228699066874.028,267050453506.792,291949597375.485,268249616890.856,270887306758.576,274318357862.122,262903560280.282,242497797484.776,267371907446.776,334072443515.576,384545442175.019,391688455928.597,422528394459.353,490047789548.441,514614100832.941,434311714442.499,492750897239.447
GDP (current US$),NY.GDP.MKTP.CD,Switzerland,CHE,269768238554.564,272953645746.165,284139428246.338,276339744179.751,305916331797.909,358152520084.567,345373647249.191,298868250534.004,306907741067.733,301911268140.061,282327351965.893,290160142213.795,313930961760.554,366563952624.935,409012909529.554,424511048024.414,448364681767.427,498993845384.872,574703945157.419,563659557945.042,609999593541.9
GDP (current US$),NY.GDP.MKTP.CD,Syrian Arab Republic,SYR,12308624417.8268,12981833333.3333,13253565861.1424,13695962055.4771,10122020000,11396706586.8263,13789560878.2435,14505233463.035,15200846153.8462,15873875968.9922,18937031609.7969,20078599626.0129,20786986579.9105,21828144686.0394,25086910447.9968,28858937499.1801,33751812958.6391,40465331020.308,52557913397.4638,54111721043.8087,61390833272.6687
GDP (current US$),NY.GDP.MKTP.CD,Tajikistan,TJK,2629395066.27017,2536585365.85366,1908554572.27139,1646623195.15603,1522001205.54551,1231561860.39946,1043654822.33503,921518032.909326,1320199581.52261,1086612290.27171,860541842.263697,1080772551.29433,1221106220.2868,1555318261.4172,2076176869.41089,2312352020.6689,2830213848.6203,3719524540.86193,5161299725.27673,4979472364.4534,5642221099.17704
GDP (current US$),NY.GDP.MKTP.CD,Tanzania,TZA,6184384225.02712,7197768158.58347,6681997469.31292,6182872707.82523,6550480483.9385,7631431840.49992,9433528150.36609,11158197941.9152,12172790056.3733,12704334195.8151,13371767081.7428,13563990022.3641,14129651895.6911,15211487708.7684,16673062473.3981,18395383647.4975,18619859795.2852,21860434823.4808,27947821397.9272,29400573553.6075,32012892919.37
GDP (current US$),NY.GDP.MKTP.CD,Thailand,THA,85343190719.0107,98234714971.0612,111452746517.655,128889262951.157,146683778959.101,169278916592.843,183035237429.281,150180456565.728,113675596787.738,126669211778.94,126392224253.794,120296476180.402,134300904400.022,152280615245.887,172895685154.658,189318408468.595,221758296021.621,262942621455.053,291382982430.951,281710630187.319,341104766329.17
GDP (current US$),NY.GDP.MKTP.CD,Timor-Leste,TLS,128210142,147713000,187891500,216914400,239040500,262819900,306956900,319972700,325729800,225357600,366924300,477359300,469455500,490439100,440772000,462268000,453792400,542795400,648523600,726937800,881909300
GDP (current US$),NY.GDP.MKTP.CD,Togo,TGO,2299665505.61434,2262767860.10937,2390796915.91958,1741944426.20894,1387662121.46736,1849110468.19569,2069506014.46659,2116818622.95834,2241650112.33333,2226577203.91399,2106848752.27753,2093498674.49678,2410199032.43102,2987984050.99318,3191561508.69088,3221910408.46516,3320907721.74508,3759962853.26476,4578847112.70688,4721888275.26937,4746386893.22553
GDP (current US$),NY.GDP.MKTP.CD,Tonga,TON,113563821.577404,132201141.446861,137066290.550071,138489884.393064,195990986.21421,208871665.748682,222100576.345483,214991452.314998,191504892.761394,199208717.501913,204848487.806485,181117230.406546,182764280.828501,202246591.215502,230678011.42199,261823805.433238,292232703.306768,298519623.342085,344438844.333518,312415028.446113,366887374.989696
GDP (current US$),NY.GDP.MKTP.CD,Trinidad and Tobago,TTO,5068000000,5307905882.35294,5439552941.17647,4669491134.2478,4947181645.55221,5329217747.21258,5759570336.11287,5737771523.10148,6043686653.62189,6808982520.75759,8154342116.10311,8824849191.03571,9008298228.60273,11305459802.0683,13280291989.5755,15982389018.4041,18369361094.3886,21641620049.9352,27871587349.5413,19172165225.5015,22157920592.3669
GDP (current US$),NY.GDP.MKTP.CD,Tunisia,TUN,12290568181.8182,13074782608.6957,15496708060.4184,14608335608.1543,15633174304.0905,18030876599.3444,19587161806.7655,20746210353.845,21802893587.126,22943202174.9668,21473528160.7782,22065832448.8623,23141616604.5242,27453902261.4629,31183885241.4396,32272186694.8043,34376664600.5898,38915353866.757,44859439902.2191,43455740497.3061,46206091937.9628
GDP (current US$),NY.GDP.MKTP.CD,Turkiye,TUR,150655500191.644,151034731543.624,159104772991.851,180415757851.616,130650447499.071,234699627004.035,250366965174.129,263817553748.395,276035372654.608,256673939247.773,274748463178.502,202195080239.036,240778008473.845,315392899922.379,410156784495.948,508314210212.544,559668118237.002,685228481017.03,775415944332.866,653894449921.288,782545664268.333
GDP (current US$),NY.GDP.MKTP.CD,Turkmenistan,TKM,3189539641.3171,3208098919.0146,3200539816.0601,3179225948.58114,2561118608.35516,2482228439.71407,2378759975.44506,2450350625.10407,2605689134.49042,2450564100.18292,2904663310.9825,3534772732.39746,4462029108.72349,5977440582.80171,6838351088.46688,8103901996.37024,10276674364.8961,12664165103.1895,19271523178.8079,20214385964.9123,22583157894.7368
GDP (current US$),NY.GDP.MKTP.CD,Turks and Caicos Islands,TCA,..,..,..,..,..,..,..,..,..,..,..,358744800,366707900,409753600,485598800,578645800,721891500,773490000,862684000,703176000,686788000
GDP (current US$),NY.GDP.MKTP.CD,Tuvalu,TUV,9542900.90136505,10127313.9132358,10535028.1423687,10414399.9564792,11772610.6579341,11922614.1984666,13338597.3300737,13734210.096632,13795146.2092638,14800503.2582747,14881202.5785774,14139705.2510497,16639799.8873171,19584879.571753,22878877.9130312,22846519.1722166,24274966.4338055,28547819.7129545,31602915.0009478,27851666.1740196,32425361.8050211
GDP (current US$),NY.GDP.MKTP.CD,Uganda,UGA,4304399310.30967,3321729159.62277,2857457761.90922,3220439044.18949,3990430446.71216,5755818842.49246,6044585326.938,6269333313.17108,6584815846.52754,5998563257.94659,6193246837.09687,5840503868.51573,6178563591.12051,6606884275.23087,7939487547.77384,9239221763.05793,9977647682.96954,11902564494.8833,14440404132.2047,25127805566.6584,26673441430.7857
GDP (current US$),NY.GDP.MKTP.CD,Ukraine,UKR,81393558423.4406,77350733982.4458,73945908383.7046,65648559903.0571,52549580264.8064,48213856468.5718,44558831005.0621,50151531591.7317,41882523345.1804,31580639553.8298,32375083934.8241,39309580983.2282,43956163612.0433,52010355753.0461,67220154164.3166,89238865118.5263,111884752475.248,148733861386.139,188110390659.515,121552153444.124,141209170427.233
