Series Name,Series Code,Country Name,Country Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010]
GDP (current US$),NY.GDP.MKTP.CD,Afghanistan,AFG,..,..,..,..,..,..,..,..,..,..,3521418060,2813571754,3825701439,4520946819,5224896719,6203256539,6971758282,9747886187,10109297048,12416152732,15856668556
GDP (current US$),NY.GDP.MKTP.CD,Albania,ALB,2028553750,1099559028,652174990.8,1185315468,1880950864,2905092799,3234486232,2293666030,2600356999,3283941510,3584570165,4059064033,4515003117,5801712040,7406645793,8256658250,9150528132,11116937870,13258506375,12335540656,12086545641
GDP (current US$),NY.GDP.MKTP.CD,Algeria,DZA,62048507531,45715676428,48003133347,49945584453,42543176829,41764291672,46941554225,48177612042,48187781984,48640671735,54790398570,59413400924,61516103406,73482264191,91913680985,107046618670,123084258693,142482739810,180383848331,150317292079,177785053940
GDP (current US$),NY.GDP.MKTP.CD,American Samoa,ASM,..,..,..,..,..,..,..,..,..,..,..,..,512000000,524000000,509000000,500000000,493000000,518000000,560000000,675000000,573000000
GDP (current US$),NY.GDP.MKTP.CD,Andorra,AND,1028989692,1106891362,1209992020,1007090270,1017544069,1178745283,1224024139,1180645572,1211953994,1240295103,1432606189,1548265808,1764279824,2366941809,2900245324,3161084091,3459337987,3957625367,4102319399,3688976341,3449925739
GDP (current US$),NY.GDP.MKTP.CD,Angola,AGO,11229515599,10603784541,8307810974,5768720422,4438321017,5538749260,7526421519,7648380196,6506221616,6152923310,9129594970,8936079118,17311512433,20342128112,26997977896,41396636384,58653659980,73037821926,98790432989,81705175409,95546919754
GDP (current US$),NY.GDP.MKTP.CD,Antigua and Barbuda,ATG,478718518.5,504337037,525133333.3,565662963,625081481.5,616051851.9,679140740.7,734422222.2,789788888.9,835544444.4,901003703.7,877774074.1,898092592.6,948100000,1026329630,1143896296,1303674074,1487381481,1557640741,1386518519,1298348148
GDP (current US$),NY.GDP.MKTP.CD,Argentina,ARG,141352654305,189719984268,228778917308,236741715015,257440000000,258031750000,272149750000,292859000000,298948250000,283523000000,284203750000,268696750000,97724004252,127586973492,164657930453,198737095012,232557260817,287530508431,361558037110,332976484578,423627422092
GDP (current US$),NY.GDP.MKTP.CD,Armenia,ARM,2256863449,2069870130,1272835453,1201312829,1315158637,1468317435,1596968946,1639492445,1893726437,1845482173,1911563669,2118467913,2376335048,2807061009,3576615240,4900469511,6384452067,9206301270,11662040714,8647937081,9260285756
GDP (current US$),NY.GDP.MKTP.CD,Aruba,ABW,764804469.3,872067039.1,958659217.9,1083240223,1245810056,1320670391,1379888268,1531843575,1665363128,1722905028,1873452514,1896456983,1961843575,2044111732,2254830726,2360017318,2469782682,2677641341,2843024581,2553793296,2453597207
GDP (current US$),NY.GDP.MKTP.CD,Australia,AUS,311840666465,326416407861,325982966981,312568858910,323269456935,368725126225,401962517479,436321902767,400361527505,390347787943,416901962163,380360222861,396436967263,468517181130,615643050221,696811489613,749708370333,856603595823,1058448244064,931761689771,1152566632022
GDP (current US$),NY.GDP.MKTP.CD,Austria,AUT,165811372383,173113449617,194314032056,189634029339,202738023130,240094169510,235952581232,211724812267,217068085816,216421809126,196181599831,196477206829,212837224023,260779834340,299210411455,313952317331,333905979332,386760177589,429234399096,399290118782,389827789218
GDP (current US$),NY.GDP.MKTP.CD,Azerbaijan,AZE,8884848485,5344000000,444658671.6,1570392598,1193141110,2417331193,3176507376,3962362387,4446368571,4581248567,5272615723,5707616204,6236087738,7276413079,8680405741,13245421881,20981929498,33049419431,48851293785,44292427185,52909294792
GDP (current US$),NY.GDP.MKTP.CD,"Bahamas, The",BHS,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,6332360000,6833220000,7683870000,8076470000,8317830000,8881160000,8870090000,9055290000,9836200000,10167250000,10618340000,10526000000,9981960000,10095760000
GDP (current US$),NY.GDP.MKTP.CD,Bahrain,BHR,4809511005,5248911170,5402232447,5913001064,6330627926,6651180851,6938166755,7219407713,7031309043,7528469149,9062898936,8976196809,9593510638,11074813830,13150159574,15968723404,18504760638,21730000000,25710904255,22938218085,26805984043
GDP (current US$),NY.GDP.MKTP.CD,Bangladesh,BGD,31598340778,30957483950,31708874594,33166519418,33768660883,37939748769,46438484108,48244309133,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69476001239,71795736172,79611644975,91636997371,102475158191,115275540051
GDP (current US$),NY.GDP.MKTP.CD,Barbados,BRB,2012131457,2020583702,1957000000,2063342117,2151344901,2216974096,2363645403,2498384130,2817083478,2951822205,3059500000,3054500000,3106500000,3209500000,3444500000,3819500000,4217323400,4675767950,4790410400,4466809600,5428683250
GDP (current US$),NY.GDP.MKTP.CD,Belarus,BLR,17389558233,18404907975,16939790094,16275073527,14931435232,13972683274,14500437520,14128408566,15222012660,12138486532,12736856828,12354820144,14594900945,17825444724,23141566293,30210091837,36961894281,45275711996,60752106347,50873167326,57231904543
GDP (current US$),NY.GDP.MKTP.CD,Belgium,BEL,205331747948,210510999409,234781652447,224721795709,244884129491,288025588396,279201433225,252708051421,258528339631,258245733221,236792460312,236746141604,258383599375,318082528507,369214712443,385714762230,408259840869,470922156309,517328087920,485014525992,481556503720
GDP (current US$),NY.GDP.MKTP.CD,Belize,BLZ,546750912.3,596682100,695741150,752255150,771838000,818590250,850339100,872916050,929047000,999713050,1138138100,1172045150,1243912050,1308280250,1400202000,1474298400,1590463100,1706190450,1738453600,1688012750,1748988400
GDP (current US$),NY.GDP.MKTP.CD,Benin,BEN,1959965330,1986437797,1695315306,2274558083,1598075944,2169627138,2361116449,2268301646,2455092686,3677393999,3519991440,3666222635,4194342686,5349258094,6190270380,6567654954,7034111315,8169048383,9787734526,9738626517,9535345016
GDP (current US$),NY.GDP.MKTP.CD,Bermuda,BMU,1592400000,1634900000,1679900000,1820359900,1867160100,2030750000,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,6144000000,6767000000,6980000000,6656000000,6634526000
GDP (current US$),NY.GDP.MKTP.CD,Bhutan,BTN,287765007.1,240294286,240233531.2,225973692.8,258954708,290490983.8,303408345.6,352229076.7,363458380.9,399311199.5,460733418.4,496110225.7,559345263.7,651935430.3,735348490.4,860391000.2,942879878.5,1255767964,1317517835,1331343798,1708880730
GDP (current US$),NY.GDP.MKTP.CD,Bolivia,BOL,4867582598,5343262457,5643868749,5734699489,5981222859,6715161732,7396949126,7925736821,8497494652,8285064435,8397855485,8141516928,7905485146,8082399640,8773451752,9549122905,11451844902,13120108008,16674276286,17339992194,19649723722
GDP (current US$),NY.GDP.MKTP.CD,Bosnia and Herzegovina,BIH,7753478261,6122959184,4735044707,3630668950,1255802469,1866572954,2786045322,3671909673,4116774301,4686256363,5567772769,5800615375,6728220983,8498894359,10156541221,11222796337,12864841906,15778734264,19112796623,17613949091,17176315804
GDP (current US$),NY.GDP.MKTP.CD,Botswana,BWA,3790636324,3942876703,4146464587,4160129175,4259259604,4730599122,4847757218,5020265627,4790481509,5484263347,5788329609,5489608300,5438863983,7511582173,8957467707,9918907108,9919158482,10567270656,10730829116,10118459242,12637273429
GDP (current US$),NY.GDP.MKTP.CD,Brazil,BRA,384959818182,342534090909,328191909882,368292034381,525369467296,769333050987,850426432992,883206179730,863710759256,599642024320,655448231984,559983634799,509795273807,558233745652,669289424806,891633839894,1107626541435,1397114486369,1695855083498,1666996438581,2208837745101
GDP (current US$),NY.GDP.MKTP.CD,British Virgin Islands,VGB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Brunei Darussalam,BRN,6039881087,6284497294,6327966435,6203339912,6467782518,7700144069,7663377306,7793034376,5550846020,6309070378,6570999088,6096155767,6333082876,7167725262,8619178774,10547202621,12644616419,13432029484,15926456515,11912904510,13707121038
GDP (current US$),NY.GDP.MKTP.CD,Bulgaria,BGR,20726605649,7628764750,8602874120,10832041595,9709230161,18992388645,12295588924,11316706412,15031821788,13637793854,13246669554,14184170319,16403880783,21146038619,26159078743,29870182425,34382295487,44433521725,54483464293,52026461290,50691645231
GDP (current US$),NY.GDP.MKTP.CD,Burkina Faso,BFA,3101300779,3135045584,3356692505,3199536465,1895290637,2379517975,2586550595,2447669102,2804902367,3389566713,2968370088,3190371081,3622350063,4740768143,5451688538,6146353173,6547419820,7625722837,9451435490,9450696873,10109619741
GDP (current US$),NY.GDP.MKTP.CD,Burundi,BDI,1132101253,1167398478,1083037671,938632612,925030590.2,1000428394,869033856.3,972896267.9,893770740.2,808077223.4,870486065.9,876794723.1,825394519.4,784654423.6,915257323.4,1117113080,1273375078,1356199387,1611835857,1775495032,2032135192
GDP (current US$),NY.GDP.MKTP.CD,Cabo Verde,CPV,306890962.6,319827058.6,357160985.3,490417389.7,406580652.3,487148993.5,501979269.8,490608657.9,521910560.5,592416703.1,539227277.6,563090490.4,620507387.5,813260468.9,924940011.8,972241676.9,1107571458,1649621739,1959620648,1852334575,1824751468
GDP (current US$),NY.GDP.MKTP.CD,Cambodia,KHM,1402541177,2054974089,2491486594,2533727592,2791435272,3441205693,3506695720,3443413389,3120425503,3517242477,3694168979,4145665970,4501227627,5046693484,5883297160,7066296463,8350531017,10127916460,12174303999,12502901170,13808673288
GDP (current US$),NY.GDP.MKTP.CD,Cameroon,CMR,12314482628,11840192296,12071775335,16181814713,8902446252,10864772471,11093538846,10789458433,11298144990,11565826465,10566579295,10953485349,12417251350,15970315035,18826214136,19509852207,20910512975,23928250433,27715142033,27932970317,27507501821
GDP (current US$),NY.GDP.MKTP.CD,Canada,CAN,596075591361,612527712316,594387358319,579053561739,579944346807,605961090061,630607994133,654987722086,633999325918,678414215521,744773415932,738981792355,760650608552,895542074085,1026691006918,1173118501403,1319291255289,1468820407783,1552993439550,1374627766600,1617349192091
GDP (current US$),NY.GDP.MKTP.CD,Cayman Islands,CYM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4200288241,4466278065,4585949024,4281714567,4156841107
GDP (current US$),NY.GDP.MKTP.CD,Central African Republic,CAF,1440711459,1377374987,1411917553,1278781262,851174356.8,1115389674,1007791127,937741513,967338389.7,999477510.7,916777282.7,932648604.8,996068144.9,1142315523,1272360517,1337894379,1461859762,1699811295,1993407888,2067381665,2142591540
GDP (current US$),NY.GDP.MKTP.CD,Chad,TCD,1738605558,1877137982,1881847670,1463251164,1179837963,1445919895,1607345356,1544689577,1744794531,1534673583,1388506772,1710843377,1997005709,2742815072,4422855661,8655892393,9709626596,10865385132,13385593990,12317614054,14058506664
GDP (current US$),NY.GDP.MKTP.CD,Channel Islands,CHI,..,..,..,..,..,..,..,..,5945677377,6262740657,6439703435,6232906290,6663669065,7332244898,8553643354,8827272727,9676172953,11514605842,..,9100755725,8902359316
GDP (current US$),NY.GDP.MKTP.CD,Chile,CHL,33428580448,38232330917,46538895686,49934943321,57438273591,73820425702,78584098984,85741415285,81990010704,75578685736,78339750721,71574739561,70264045939,76492579644,99075985774,122294145163,153843518171,172491076034,179894594475,171777900624,217051209239
GDP (current US$),NY.GDP.MKTP.CD,China,CHN,361560229446,384510452962,428502354788,446557291212,566929539493,738190896228,868523936530,967753570435,1037134141760,1103843203576,1223754919971,1355036590252,1489821682051,1683903309844,1984196551300,2317551298052,2791498472804,3604055822572,4667346414522,5189577094998,6192564874453
GDP (current US$),NY.GDP.MKTP.CD,Colombia,COL,47844090710,49175565911,58418985443,66446804803,81703500846,92507279383,97160109278,106659508271,98443739941,86186158685,99875074951,98200641203,97945812803,94644969157,117092416666,145600529606,161792958905,206229540926,242504150473,232468663110,286498534095
GDP (current US$),NY.GDP.MKTP.CD,Comoros,COM,401561021.5,400592662.6,436552922.1,427750822.9,314789556,392774713.6,392488148.7,362816806.1,363932160.2,371921712.5,339504306.3,372746486.2,427360070.3,546830040.5,622679660.4,655375095.9,688498641.5,795673152.9,915659108,905341172.7,907979446.4
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Dem. Rep.",COD,9349764580,9625436873,8227343907,10706259937,5820382248,5643439376,5771456952,6090838693,6217805821,4711259427,19088046306,7438189100,8728038525,8937567060,10297483481,12609728573,15484044535,18374807773,22723488723,18607259481,24161641931
GDP (current US$),NY.GDP.MKTP.CD,"Congo, Rep.",COG,2798746050,2724853506,2933222703,2684323623,1769365438,2116003868,2540697539,2322719103,1949481379,2354772960,3227927698,2796704604,3034250924,3503723088,4656974940,6650001680,8072305029,8782703437,11649857673,9723299915,13148396212
GDP (current US$),NY.GDP.MKTP.CD,Costa Rica,CRI,5711687787,7215725635,8579754953,9564816063,10489903834,11578594333,11678424727,12614602322,13684255998,14254866284,15013629579,15976174476,16578820799,17271760397,18610594844,20040642421,22715540342,26884700688,30801745703,30745714234,37658616966
GDP (current US$),NY.GDP.MKTP.CD,Cote d'Ivoire,CIV,10795850583,10492628581,11152971274,11045760288,8313557510,11000146267,18071152831,18047558038,19619654756,18870992456,16577533892,16810537044,18054383321,21251754340,23510575681,24036918703,25281413263,28760090953,34078240293,33886813250,34936307980
GDP (current US$),NY.GDP.MKTP.CD,Croatia,HRV,25650213280,18760386775,10621169291,11259647874,15062911617,22772224146,24151469717,24175272572,25889813449,23776940769,22134069750,23067071478,26757633353,35244797329,41836096243,45012776906,49583643048,59290547254,68473103477,62315450611,58975127201
GDP (current US$),NY.GDP.MKTP.CD,Cuba,CUB,28645436569,24316556026,22085858243,22367254865,28448326757,30429803651,25017368700,25365908100,25736331200,28364615200,30565400000,31682400000,33590500000,35901200000,38203000000,42643836100,48835925926,54262870370,56302129630,57481481481,59562962963
GDP (current US$),NY.GDP.MKTP.CD,Curacao,CUW,..,..,..,..,..,..,..,..,..,..,2120511229,2143450726,2160784693,2202117374,2237160503,2344637263,2457581732,2593831508,2833476145,2869153184,2951342793
GDP (current US$),NY.GDP.MKTP.CD,Cyprus,CYP,5591130218,5770197348,6912150456,6590291048,7425703929,9933137128,10011914680,9547816420,10248618778,10497907228,9985847314,10397898907,11420228846,14547329558,17320551250,18433412511,20072754987,23968727074,27958384913,26048190775,25799940416
GDP (current US$),NY.GDP.MKTP.CD,Czechia,CZE,41016881802,30071014282,35051065440,41155654032,48188478339,60572381311,67804105330,62539765163,67187217328,65586562605,62175642238,68135304464,82607869610,100435924705,120147899984,137264185596,156236258387,190040702287,236506264754,206971882705,211168667286
GDP (current US$),NY.GDP.MKTP.CD,Denmark,DNK,138217740684,139180507778,152966494260,143111306004,156017919221,184848481008,187481157846,173241365735,176877077513,177887720536,164043817224,164881594415,178788209558,218421193436,251986155631,265150087712,283386151544,320213157595,354979471960,322619152195,322345594075
GDP (current US$),NY.GDP.MKTP.CD,Djibouti,DJI,452328087.3,462421998.5,478058304.9,466048469.2,491689220.7,497723960.6,494004647.7,502675542,514267869.3,536080148.1,551230861.9,572417440.8,591122039.6,622044665.5,666072101.8,708633194.7,768873684,847918929.1,999105339.3,1049110685,1128611700
GDP (current US$),NY.GDP.MKTP.CD,Dominica,DMA,201429629.6,219762963,234059259.3,245525925.9,264374074.1,274522222.2,292285185.2,302988888.9,322411111.1,331759259.3,333470370.4,377462963,375200000,373318518.5,396711111.1,391455555.6,416674074.1,444685185.2,480003703.7,515618518.5,519859259.3
GDP (current US$),NY.GDP.MKTP.CD,Dominican Republic,DOM,7073675545,9824483340,11605382504,13081042400,14644734599,16637370839,18241622548,20017450041,21672215547,22136579397,24305780629,25601823688,27137440786,21403167848,22322387382,35777560684,37879830084,43965458509,48091433554,48223781477,53801053353
GDP (current US$),NY.GDP.MKTP.CD,Ecuador,ECU,15239272612,16988535268,18094238119,18938717359,22708673337,24432884442,25226393197,28162053027,27981896948,19645272636,17539454727,23127055000,27054197000,30965208000,35194947000,40278849000,45690762000,49848725000,61139438000,60094978000,68151329000
GDP (current US$),NY.GDP.MKTP.CD,"Egypt, Arab Rep.",EGY,42978914311,37387836491,41855986519,46578631453,51897983393,60159245060,67629716981,78436578171,84828807556,90710704807,99838543960,96684636119,85146067416,80288461538,78782467532,89660339660,107426086957,130437828371,162818181818,189147005445,218983666062
GDP (current US$),NY.GDP.MKTP.CD,El Salvador,SLV,4817542204,5252342400,5813399300,6680269200,7679384000,8921947100,9586327800,10221705900,10936669900,11284197000,11784927700,12282533600,12664190300,13243892200,13724810900,14698000000,15999890000,17011750000,17986890000,17601620000,18447920000
GDP (current US$),NY.GDP.MKTP.CD,Equatorial Guinea,GNQ,112119411.5,110906028.5,134707183.8,136047906.2,100807002.5,141853360.9,232463022.8,442337870.7,370687634.4,621117885.7,1045998496,1461139022,1806742742,2484745935,4410764339,8217369093,10086528699,13071718759,19749893536,15027795173,16314443436
GDP (current US$),NY.GDP.MKTP.CD,Eritrea,ERI,..,..,477101651.6,467872714.8,531688311.7,578015625,693535954.2,686490090.1,745523116.9,688918537.1,706370815.6,752371688.7,729321680.2,870248267.6,1109054005,1098424686,1211161880,1317974491,1380188800,1856695551,1589515447
GDP (current US$),NY.GDP.MKTP.CD,Estonia,EST,..,..,..,4013091682,4123011420,4502970889,4786018988,5154420649,5674080543,5756912266,5686579748,6250218423,7370119619,9876595528,12148595031,14109491357,17025671810,22450264166,24342935404,19633984440,19524355419
GDP (current US$),NY.GDP.MKTP.CD,Eswatini,SWZ,1114694041,1156135718,1284759928,1357189552,1419294254,1698989464,1602741834,1716714070,1576908856,1547888496,1697161558,1502870486,1393945031,2149632433,2710331785,3097946371,3215307901,3391122887,3235921171,3525213502,4360714359
GDP (current US$),NY.GDP.MKTP.CD,Ethiopia,ETH,12478943895,13799799324,10754799037,9051043870,7100806754,7855205207,8761215548,8803539988,8013274132,7892973532,8242349618,8231326016,7850809498,8623691300,10131187261,12401139454,15280861835,19707616773,27066912635,32437389116,29933790334
GDP (current US$),NY.GDP.MKTP.CD,Faroe Islands,FRO,960805408.9,909253214.8,912670413.3,760957189.8,758739178.6,901404709.8,989536914.7,933763083.4,1104744235,1127684827,1067109531,1160268212,1275093689,1501941581,1724770771,1759739599,2017680835,2339015313,2489873250,2296065170,2331796784
GDP (current US$),NY.GDP.MKTP.CD,Fiji,FJI,1337017559,1383883250,1532411039,1636101247,1825732093,1970301486,2128696644,2090221137,1653146717,1936459986,1678219508,1652462023,1833279985,2300492465,2708078477,2980403845,3076305453,3378314600,3523185920,2870624636,3140166713
GDP (current US$),NY.GDP.MKTP.CD,Finland,FIN,141446120355,127794441994,112537828511,89112105756,103182697780,134060457516,131991975149,126862902302,133990876725,135234241918,125967821111,129519672869,140360963812,171612867736,197458297640,204859368791,217044068234,256360251538,285698662071,253480783439,249429613683
GDP (current US$),NY.GDP.MKTP.CD,France,FRA,1257649439827,1258961748634,1389663073110,1314383368080,1385822778828,1595219345512,1598889216566,1449392222971,1496906382032,1486915879702,1360959069477,1370376677299,1492427756382,1835095983049,2109792297237,2192146403028,2317861544691,2655816911867,2926802941586,2700075882519,2646230027988
GDP (current US$),NY.GDP.MKTP.CD,French Polynesia,PYF,3320159522,3410078968,3713785765,3544608548,3676123788,4186994249,4166072830,3762859093,3903186593,3911602004,3599845480,3573808556,3965405553,4927780607,5564109982,5705052135,5877997980,6631156406,7136741422,6584557974,6086644799
GDP (current US$),NY.GDP.MKTP.CD,Gabon,GAB,5952293765,5402919785,5592390827,4378645081,4190819344,4958845648,5694040003,5326817115,4483417310,4662992036,5080483629,5023265413,5335451100,6511903365,7770219008,9582783991,10327598306,12455409587,15571348344,12113699068,14372593020
GDP (current US$),NY.GDP.MKTP.CD,"Gambia, The",GMB,317083695.5,690311080.5,714254256.1,755040974.1,746493951.9,785999864.8,848239446.2,803633342.5,840285264.6,814724032.1,782913871.8,687410645.1,578235309.3,487038685,961900651.4,1027701068,1054112488,1279703047,1561766956,1450142509,1543294927
GDP (current US$),NY.GDP.MKTP.CD,Georgia,GEO,7735927264,6324503311,3690328964,2701181331,2513867645,2693732612,3094936177,3510520231,3613497317,2800025883,3057475335,3219462262,3395766678,3991377904,5125365192,6410912050,7745250734,10172931089,12795145131,10766920066,12426907967
GDP (current US$),NY.GDP.MKTP.CD,Germany,DEU,1778162195860,1875792575133,2141377582968,2078954217438,2215282632277,2593053091306,2506576553158,2218790886533,2247760364566,2213873468587,1966980701145,1966381496642,2102350798306,2534715518349,2852317768062,2893393187362,3046308753671,3484056680855,3808197720125,3478545516684,3467093769667
GDP (current US$),NY.GDP.MKTP.CD,Ghana,GHA,5889106573,6603185268,6416103926,5968922939,5446383727,6464382808,6932991739,6891443192,7482069162,7718109982,4982850662,5314872854,6166197848,7632723556,8881417907,10744568381,20885037597,24827339138,28679383241,26048720006,32197655567
GDP (current US$),NY.GDP.MKTP.CD,Gibraltar,GIB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
GDP (current US$),NY.GDP.MKTP.CD,Greece,GRC,96529587274,103680863713,114608178405,107295704518,114980063202,134974613914,142502984145,138766067640,139612812176,137131371955,125760166225,132050474720,150253800086,196930509813,234979615898,242315668619,269073415334,314226996944,351121399546,326829054686,296417644404
GDP (current US$),NY.GDP.MKTP.CD,Greenland,GRL,1018977280,1016500069,1037916163,927214151.8,1005887539,1208953287,1197515569,1072154434,1149858070,1131555107,1068025016,1086170704,1169136716,1558759823,1822499769,1849802648,2013106930,2249811296,2499092314,2529963903,2503167187
GDP (current US$),NY.GDP.MKTP.CD,Grenada,GRD,278098763,300757888.9,310160444.4,309812185.2,325111814.8,342172518.5,366911444.4,392190592.6,445903592.6,482009370.4,520044370.4,520444185.2,540336925.9,591018407.4,599118592.6,695555555.6,698700666.7,758683592.6,825976037,771275555.6,771014814.8
GDP (current US$),NY.GDP.MKTP.CD,Guam,GUM,..,..,..,..,..,..,..,..,..,..,..,..,3394000000,3569000000,3869000000,4213000000,4238000000,4397000000,4658000000,4828000000,4949000000
GDP (current US$),NY.GDP.MKTP.CD,Guatemala,GTM,7650196845,9406135143,10440781588,11400017301,12983233311,14655404433,15674835615,17790026222,19395491993,18318412251,19288929030,18405220247,20444205991,21576351799,23577298095,26783389294,29744246827,33567850824,38503720224,37126148265,40676578423
GDP (current US$),NY.GDP.MKTP.CD,Guinea,GIN,3888320666,4396178694,4789220417,4781166117,4932800407,5385704166,5641243100,5516916163,5232118046,5046806783,4367458867,4125527603,4301608753,5025167975,5300767961,4282468637,4220019845,6281918226,6964179983,6716905340,6853467146
GDP (current US$),NY.GDP.MKTP.CD,Guinea-Bissau,GNB,634187269.2,668470890.8,588309271.3,615779518.8,612502084.8,660195402,702965147.6,698107222.4,591034143.4,579365780.1,391345597.5,412610871.5,466773711.2,553614800.1,582169841.3,639776040.7,634781901.3,753162998,952667544,890167833.4,940112538.9
GDP (current US$),NY.GDP.MKTP.CD,Guyana,GUY,396582263.3,348533094.8,373573141.5,454101382.5,545278380.3,621626785.9,705406001.4,749138009.6,717530683.2,694754988.3,712667896.7,712167450.2,726131434.7,743063950.3,787814379.2,824880550.3,2379817991,2730971595,3025187433,3165663153,3432912517
GDP (current US$),NY.GDP.MKTP.CD,Haiti,HTI,3096289800,3473562628,2257129792,1878253767,2167569046,2813313279,2907517604,3338949152,3723903724,4153725884,6813566099,6331970324,6205847214,5071947798,6087360684,7030149730,7638739123,9228637768,10432962635,11597002835,11859312725
GDP (current US$),NY.GDP.MKTP.CD,Honduras,HND,3734460117,3699381195,4122846905,4190773622,4105686899,4672346194,4798834459,5569178707,6163707533,6394090592,7186638029,7651162302,7858255413,8230391347,8869299234,9757012697,10917477066,12361257681,13881731876,14587496229,15839344592
GDP (current US$),NY.GDP.MKTP.CD,"Hong Kong SAR, China",HKG,76928784621,88959997900,104272507639,120354212475,135811771026,144652295364,159718183551,177353174850,168885443660,165768095392,171668891194,169404327617,166348866131,161385558802,169099768875,181569311742,193535442896,211596944504,219278749140,214047795659,228638668727
GDP (current US$),NY.GDP.MKTP.CD,Hungary,HUN,34478360679,34867307353,38857339125,40256233360,43307949890,46577614589,46833767124,47398564799,48784412624,49160204397,47275954429,53800068066,67636468625,85190469121,104015363080,113098237571,115604111412,140123326896,158228265916,130807441076,131898737241
GDP (current US$),NY.GDP.MKTP.CD,Iceland,ISL,6694851159,7151260062,7328497599,6435952174,6612804056,7372640169,7686566105,7716781803,8637732542,9107644691,9140168922,8323401820,9416199700,11564687742,13963943244,17146410561,17671649843,21960110030,18247921360,13212543838,13922711577
GDP (current US$),NY.GDP.MKTP.CD,India,IND,320979026420,270105341879,288208070278,279295648983,327274843459,360281909643,392896866205,415867563593,421351317225,458821052616,468395521654,485440139204,514939140319,607700687237,709152728831,820383763511,940259888788,1216736438835,1198895139006,1341888016995,1675615519485
GDP (current US$),NY.GDP.MKTP.CD,Indonesia,IDN,106140727334,116621996217,128026966580,158006700302,176892143932,202132028723,227369679375,215748998610,95445547873,140001351215,165021012078,160446947785,195660611165,234772463824,256836875295,285868619196,364570515618,432216737775,510228634992,539580085612,755094157622
GDP (current US$),NY.GDP.MKTP.CD,"Iran, Islamic Rep.",IRN,124813263926,131637664958,119768691217,63743623232,71841461173,96419225744,120403931885,113919163421,110276913363,113848450088,109591707802,126878750296,128626917504,151911222119,187754571248,224970371325,265602187404,349736591832,406070949554,414059094949,487069570464
GDP (current US$),NY.GDP.MKTP.CD,Iraq,IRQ,180408064516,407796349.7,553671957.7,1031944881,3991349283,12894029888,10433698621,20764857056,20617405044,36881601584,48364250944,36176430129,32928454672,21921569479,36633669269,50065104668,65147051918,88837057320,131614434154,111657580326,138516722650
GDP (current US$),NY.GDP.MKTP.CD,Ireland,IRL,49305632408,49787501584,55918538121,52417477614,57097656066,69139823232,75790786290,82856648758,90199410116,98893958263,100207610430,109346669230,128596035288,164670771260,194372115041,211876989656,232180617162,270079279420,275447471451,236443115854,221732824603
GDP (current US$),NY.GDP.MKTP.CD,Isle of Man,IMN,761514559.7,821507936.5,854849069.8,765647870.4,833255280.1,922269212.6,1007205928,1178261297,1385124213,1573742113,1601050083,1668684324,1891002698,2252620408,2802206152,3032411027,3422733202,4466350656,5928791505,5486921247,5920369790
GDP (current US$),NY.GDP.MKTP.CD,Israel,ISR,61978459022,70954941681,79408652426,79806598120,90684108118,105432315611,115051957577,119389303067,120468659246,121329240042,136409902632,134889159474,125215963105,131278887815,139925423025,147346035831,158706516002,184448882452,220952472408,213112649594,239372857534
GDP (current US$),NY.GDP.MKTP.CD,Italy,ITA,1183945130899,1249092439519,1323204350354,1067412587671,1101750159702,1177369428266,1314776508972,1244988176444,1272729786997,1255004736464,1149661363439,1172041488806,1281746271196,1582930016539,1812808753295,1864982261287,1958563654386,2222524108128,2417508414187,2209484319013,2144936254535
GDP (current US$),NY.GDP.MKTP.CD,Jamaica,JAM,4592208087,4106207649,3535460090,5440075676,5452558947,6577520643,7393891921,8400041724,8787195622,8887057997,9005064475,9194727831,9719009495,9430234811,10174664854,11243865778,11930179090,12799600047,13709401520,12120458115,13220549908
GDP (current US$),NY.GDP.MKTP.CD,Japan,JPN,3252994239867,3724887648862,4064529567505,4632480515091,5104063486348,5639649753986,5021441618840,4579780793432,4150359076370,4688983449627,5042381838343,4438792748062,4245946980572,4573413206709,4941485123807,4875648486366,4648058930707,4624670179655,5160197175876,5336765697589,5811578109447
GDP (current US$),NY.GDP.MKTP.CD,Jordan,JOR,4160087508,4344467193,5310833194,5606400222,6236295978,6727597032,6927503526,7245839210,7912270804,8149929478,8460789845,8975814653,9582510578,10195627645,11411706629,12588998590,15056981664,17110437236,25651620831,27462496197,30202773521
